  simno it age mass belief forage env state info
   1   92   82 39.00 0.997 0.694    0    1 0.000000000000000
   1   92   83 40.00 0.998 0.694    0    1 0.000000000000000
   1   92   84 40.00 0.997 0.694    0    1 0.000000000000000
   1   92   85 41.00 0.998 0.694    0    1 0.000000000000000
   1   92   86 42.00 0.999 0.694    0    1   nan
   1   92   87 43.00 0.999 0.694    0    1   nan
   1   92   88 43.00 0.999 0.694    0    1   nan
   1   92   89 44.00 0.999 0.694    0    1   nan
   1   92   90 45.00 1.000 0.694    0    1   nan
   1   92   91 45.00 0.999 0.694    0    1   nan
   1   92   92 45.00 0.999 0.694    0    1   nan
   1   92   93 45.00 0.999 0.694    0    1   nan
   1   92   94 45.00 0.999 0.694    0    1   nan
   1   92   95 45.00 0.999 0.694    0    1   nan
   1   92   96 46.00 0.999 0.694    0    1   nan
   1   92   97 46.00 0.999   nan    0    2   nan
   1   93    1  1.00 0.500 0.000    0    1 0.000000000000000
   1   93    2  2.00 0.598 0.804    0    1 0.000000725800000
   1   93    3  3.00 0.690 0.778    0    1 0.000000578154265
   1   93    4  4.00 0.768 0.754    0    1 0.000000407145147
   1   93    5  5.00 0.832 0.738    0    1 0.000000253579176
   1   93    6  6.00 0.881 0.724    0    1 0.000000144358933
   1   93    7  7.00 0.917 0.714    0    1 0.000000079353441
   1   93    8  7.00 0.898 0.708    0    1 0.000000040925391
   1   93    9  8.00 0.929 0.712    0    1 0.000000059301905
   1   93   10  9.00 0.951 0.706    0    1 0.000000030807324
   1   93   11  9.00 0.940 0.702    0    1 0.000000013103682
   1   93   12 10.00 0.959 0.704    0    1 0.000000026198250
   1   93   13 10.00 0.949 0.700    0    1 0.000000010992595
   1   93   14 11.00 0.965 0.702    0    1 0.000000015593043
   1   93   15 11.00 0.957 0.700    0    1 0.000000011126077
   1   93   16 11.00 0.947 0.700    0    1 0.000000014649859
   1   93   17 12.00 0.964 0.702    0    1 0.000000018035680
   1   93   18 12.00 0.956 0.700    0    1 0.000000009771800
   1   93   19 13.00 0.970 0.700    0    1 0.000000016558870
   1   93   20 14.00 0.980 0.698    0    1 0.000000006378413
   1   93   21 15.00 0.986 0.696    0    1 0.000000002083232
   1   93   22 16.00 0.991 0.696    0    1 0.000000001795525
   1   93   23 16.00 0.988 0.694    0    1 0.000000000835371
   1   93   24 17.00 0.992 0.696    0    1 0.000000003890608
   1   93   25 17.00 0.990 0.694    0    1 0.000000000000000
   1   93   26 18.00 0.994 0.694    0    1 0.000000001054383
   1   93   27 19.00 0.996 0.694    0    1 0.000000000000000
   1   93   28 19.00 0.995 0.694    0    1 0.000000000000000
   1   93   29 20.00 0.996 0.694    0    1 0.000000000000000
   1   93   30 21.00 0.998 0.694    0    1 0.000000000000000
   1   93   31 21.00 0.997 0.694    0    1 0.000000000000000
   1   93   32 22.00 0.998 0.694    0    1 0.000000000000000
   1   93   33 22.00 0.997 0.694    0    1 0.000000000000000
   1   93   34 23.00 0.998 0.694    0    1 0.000000000000000
   1   93   35 23.00 0.998 0.694    0    1 0.000000000000000
   1   93   36 24.00 0.999 0.694    0    0 0.000000000000000
   1   94    1  1.00 0.500 0.000    0    1 0.000000000000000
   1   94    2  1.00 0.431 0.804    0    1 0.000000725800000
   1   94    3  2.00 0.530 0.826    0    1 0.000000802531585
   1   94    4  2.00 0.462 0.796    0    1 0.000000712702124
   1   94    5  3.00 0.562 0.816    0    1 0.000000813051473
   1   94    6  4.00 0.656 0.788    0    1 0.000000695489762
   1   94    7  5.00 0.740 0.764    0    1 0.000000514117459
   1   94    8  5.00 0.691 0.744    0    1 0.000000333224414
   1   94    9  6.00 0.769 0.756    0    1 0.000000456289615
   1   94   10  7.00 0.832 0.738    0    1 0.000000284208765
   1   94   11  7.00 0.797 0.724    0    1 0.000000161867111
   1   94   12  8.00 0.854 0.732    0    1 0.000000237221971
   1   94   13  8.00 0.823 0.720    0    1 0.000000133556166
   1   94   14  8.00 0.786 0.726    0    1 0.000000196475801
   1   94   15  8.00 0.744 0.734    0    1 0.000000280039443
   1   94   16  8.00 0.694 0.744    0    1 0.000000390828490
   1   94   17  8.00 0.639 0.756    0    1 0.000000532782745
   1   94   18  8.00 0.578 0.770    0    1 0.000000704407804
   1   94   19  9.00 0.671 0.786    0    1 0.000000890497364
   1   94   20  9.00 0.613 0.762    0    1 0.000000638075741
   1   94   21  9.00 0.549 0.777    0    1 0.000000830948162
   1   94   22  9.00 0.481 0.795    0    1 0.000001025932351
   1   94   23 10.00 0.580 0.816    0    1 0.000001186826790
   1   94   24 10.00 0.514 0.788    0    1 0.000000997809171
   1   94   25 11.00 0.612 0.806    0    1 0.000001188597342
   1   94   26 12.00 0.702 0.778    0    1 0.000000943855309
   1   94   27 12.00 0.647 0.756    0    1 0.000000653359565
   1   94   28 12.00 0.586 0.770    0    1 0.000000869233647
   1   94   29 12.00 0.520 0.786    0    1 0.000001108119011
   1   94   30 13.00 0.617 0.806    0    1 0.000001335179853
   1   94   31 13.00 0.554 0.778    0    1 0.000001042531695
   1   94   32 14.00 0.649 0.796    0    1 0.000001305041296
   1   94   33 14.00 0.588 0.770    0    1 0.000000974781943
   1   94   34 14.00 0.522 0.788    0    1 0.000001253236226
   1   94   35 14.00 0.453 0.808    0    1 0.000001519978923
   1   94   36 14.00 0.382 0.830    0    1 0.000001691740000
   1   94   37 15.00 0.479 0.854    0    1 0.000001735940769
   1   94   38 15.00 0.408 0.822    0    1 0.000001750067986
   1   94   39 15.00 0.337 0.848    0    1 0.000001868150971
   1   94   40 15.00 0.270 0.872    0    1 0.000001756334587
   1   94   41 15.00 0.209 0.898    0    1 0.000001454064342
   1   94   42 16.00 0.282 0.923    0    1 0.000001032447688
   1   94   43 17.00 0.369 0.896    0    1 0.000001627399515
   1   94   44 18.00 0.465 0.864    0    1 0.000002058019319
   1   94   45 18.00 0.393 0.830    0    0 0.000002182414271
   1   95    1  1.00 0.500 0.000    0    1 0.000000000000000
   1   95    2  2.00 0.598 0.804    0    1 0.000000725800000
   1   95    3  3.00 0.690 0.778    0    1 0.000000578154265
   1   95    4  3.00 0.634 0.754    0    1 0.000000407145147
   1   95    5  3.00 0.573 0.768    0    1 0.000000532682173
   1   95    6  3.00 0.506 0.785    0    1 0.000000675276437
   1   95    7  4.00 0.605 0.804    0    1 0.000000801462599
   1   95    8  5.00 0.695 0.777    0    1 0.000000639933665
   1   95    9  5.00 0.640 0.754    0    1 0.000000442139542
   1   95   10  6.00 0.726 0.768    0    1 0.000000585453803
   1   95   11  7.00 0.798 0.748    0    1 0.000000392318780
   1   95   12  7.00 0.757 0.732    0    1 0.000000237057212
   1   95   13  7.00 0.710 0.740    0    1 0.000000334207093
   1   95   14  7.00 0.656 0.752    0    1 0.000000459830749
   1   95   15  8.00 0.740 0.764    0    1 0.000000613749722
   1   95   16  8.00 0.691 0.744    0    1 0.000000398747760
   1   95   17  8.00 0.635 0.756    0    1 0.000000544640646
   1   95   18  9.00 0.722 0.770    0    1 0.000000717717228
   1   95   19  9.00 0.669 0.750    0    1 0.000000475423541
   1   95   20  9.00 0.611 0.763    0    1 0.000000643673473
   1   95   21 10.00 0.701 0.778    0    1 0.000000837913519
   1   95   22 11.00 0.777 0.755    0    1 0.000000577813332
   1   95   23 11.00 0.733 0.738    0    1 0.000000358377148
   1   95   24 11.00 0.682 0.748    0    1 0.000000502017505
   1   95   25 11.00 0.625 0.760    0    1 0.000000680874506
   1   95   26 12.00 0.713 0.775    0    1 0.000000900590219
   1   95   27 12.00 0.660 0.752    0    1 0.000000611072053
   1   95   28 13.00 0.743 0.766    0    1 0.000000820681991
   1   95   29 14.00 0.812 0.746    0    1 0.000000531845313
   1   95   30 14.00 0.773 0.730    0    1 0.000000320357841
   1   95   31 15.00 0.836 0.738    0    1 0.000000450189306
   1   95   32 16.00 0.884 0.726    0    1 0.000000260366989
   1   95   33 17.00 0.919 0.714    0    1 0.000000138980313
   1   95   34 17.00 0.900 0.708    0    1 0.000000067711317
   1   95   35 18.00 0.931 0.712    0    1 0.000000105705101
   1   95   36 18.00 0.915 0.705    0    1 0.000000052612853
   1   95   37 19.00 0.941 0.708    0    1 0.000000080104690
   1   95   38 20.00 0.960 0.704    0    1 0.000000044177630
   1   95   39 20.00 0.951 0.700    0    1 0.000000013881771
   1   95   40 20.00 0.939 0.702    0    1 0.000000024827721
   1   95   41 20.00 0.925 0.704    0    1 0.000000046233138
   1   95   42 20.00 0.908 0.706    0    1 0.000000069632911
   1   95   43 20.00 0.887 0.710    0    1 0.000000103275946
   1   95   44 20.00 0.862 0.714    0    1 0.000000155239468
   1   95   45 21.00 0.903 0.720    0    1 0.000000242371073
   1   95   46 22.00 0.933 0.710    0    1 0.000000126748305
   1   95   47 22.00 0.918 0.704    0    1 0.000000064310201
   1   95   48 22.00 0.899 0.708    0    1 0.000000097092883
   1   95   49 23.00 0.930 0.712    0    1 0.000000138084230
   1   95   50 23.00 0.914 0.706    0    1 0.000000067061954
   1   95   51 23.00 0.894 0.708    0    1 0.000000107274302
   1   95   52 23.00 0.871 0.712    0    1 0.000000166177989
   1   95   53 24.00 0.910 0.718    0    1 0.000000243422105
   1   95   54 24.00 0.889 0.710    0    1 0.000000127258264
   1   95   55 25.00 0.923 0.714    0    1 0.000000194670134
   1   95   56 25.00 0.905 0.706    0    1 0.000000090555986
   1   95   57 26.00 0.935 0.710    0    1 0.000000140892740
   1   95   58 26.00 0.920 0.704    0    1 0.000000070002148
   1   95   59 27.00 0.945 0.708    0    1 0.000000103452584
   1   95   60 27.00 0.932 0.702    0    1 0.000000042994129
   1   95   61 27.00 0.916 0.704    0    1 0.000000081201391
   1   95   62 27.00 0.897 0.708    0    1 0.000000127096853
   1   95   63 28.00 0.929 0.712    0    1 0.000000180320486
   1   95   64 28.00 0.912 0.706    0    1 0.000000088015855
   1   95   65 28.00 0.893 0.708    0    1 0.000000132916695
   1   95   66 29.00 0.925 0.712    0    1 0.000000239750652
   1   95   67 30.00 0.949 0.706    0    1 0.000000104541180
   1   95   68 30.00 0.937 0.701    0    1 0.000000046328477
   1   95   69 30.00 0.922 0.704    0    1 0.000000069797446
   1   95   70 30.00 0.905 0.706    0    1 0.000000110421660
   1   95   71 31.00 0.934 0.710    0    1 0.000000181153081
   1   95   72 31.00 0.919 0.704    0    1 0.000000084575799
   1   95   73 31.00 0.900 0.708    0    1 0.000000140813555
   1   95   74 32.00 0.931 0.712    0    1 0.000000219598667
   1   95   75 32.00 0.915 0.704    0    1 0.000000093148456
   1   95   76 32.00 0.896 0.708    0    1 0.000000154832042
   1   95   77 32.00 0.873 0.712    0    1 0.000000227473830
   1   95   78 32.00 0.845 0.716    0    1 0.000000391357327
   1   95   79 32.00 0.812 0.723    0    1 0.000000621246839
   1   95   80 32.00 0.773 0.732    0    1 0.000001010103801
   1   95   81 32.00 0.728 0.742    0    1 0.000001535029211
   1   95   82 32.00 0.676 0.756    0    1 0.000002403260058
   1   95   83 32.00 0.616 0.774    0    1 0.000003640433040
   1   95   84 32.00 0.550 0.798    0    1 0.000005511821980
   1   95   85 32.00 0.477 0.828    0    1 0.000008344693224
   1   95   86 33.00 0.576 0.869    0    1 0.000012998549421
   1   95   87 34.00 0.669 0.814    0    1 0.000006876695109
   1   95   88 34.00 0.609 0.776    0    1 0.000004324653284
   1   95   89 35.00 0.699 0.800    0    1 0.000006608804731
   1   95   90 36.00 0.776 0.766    0    1 0.000003763496401
   1   95   91 36.00 0.731 0.740    0    1 0.000001815759749
   1   95   92 36.00 0.680 0.753    0    1 0.000003061672449
   1   95   93 37.00 0.760 0.772    0    1 0.000005381812481
   1   95   94 37.00 0.713 0.742    0    1 0.000001796534443
   1   95   95 38.00 0.787 0.754    0    1 0.000002797277504
   1   95   96 39.00 0.847 0.734    0    1 0.000001371104591
   1   95   97 40.00 0.892 0.720    0    1 0.000000683313950
   1   95   98 40.00 0.868 0.710    0    1 0.000000303902317
   1   95   99 41.00 0.907 0.714    0    1 0.000000468366525
   1   95  100 41.00 0.887 0.706    0    1 0.000000202399593
   1   95  101 42.00 0.921 0.710    0    1 0.000000302304240
   1   95  102 42.00 0.903 0.704    0    1 0.000000122905048
   1   95  103 42.00 0.882 0.707    0    1 0.000000209728343
   1   95  104 43.00 0.918 0.710    0    1 0.000000316085540
   1   95  105 44.00 0.943 0.704    0    1 0.000000154998529
   1   95  106 44.00 0.930 0.700    0    1   nan
   1   95  107 44.00 0.914 0.702    0    1   nan
   1   95  108 45.00 0.941 0.706    0    1   nan
   1   95  109 45.00 0.927 0.702    0    1   nan
   1   95  110 46.00 0.950 0.704    0    1   nan
   1   95  111 46.00 0.950   nan    0    2   nan
   1   96    1  1.00 0.500 0.000    0    1 0.000000000000000
   1   96    2  2.00 0.598 0.804    0    1 0.000000725800000
   1   96    3  2.00 0.534 0.778    0    1 0.000000578154265
   1   96    4  3.00 0.631 0.796    0    1 0.000000707350527
   1   96    5  3.00 0.569 0.770    0    1 0.000000541039817
   1   96    6  4.00 0.663 0.786    0    1 0.000000682544472
   1   96    7  4.00 0.604 0.762    0    1 0.000000494840492
   1   96    8  5.00 0.695 0.778    0    1 0.000000640644348
   1   96    9  6.00 0.773 0.754    0    1 0.000000442633720
   1   96   10  6.00 0.728 0.737    0    1 0.000000278428148
   1   96   11  7.00 0.799 0.748    0    1 0.000000389612674
   1   96   12  7.00 0.759 0.732    0    1 0.000000235630646
   1   96   13  7.00 0.712 0.740    0    1 0.000000329677588
   1   96   14  7.00 0.658 0.752    0    1 0.000000456425449
   1   96   15  8.00 0.742 0.764    0    1 0.000000608489475
   1   96   16  8.00 0.692 0.744    0    1 0.000000395728440
   1   96   17  8.00 0.637 0.756    0    1 0.000000539762598
   1   96   18  8.00 0.575 0.770    0    1 0.000000710827475
   1   96   19  9.00 0.669 0.788    0    1 0.000000900459041
   1   96   20 10.00 0.751 0.763    0    1 0.000000648685259
   1   96   21 10.00 0.702 0.743    0    1 0.000000416023053
   1   96   22 10.00 0.648 0.754    0    1 0.000000570475845
   1   96   23 10.00 0.587 0.768    0    1 0.000000760810034
   1   96   24 11.00 0.680 0.784    0    1 0.000000977046893
   1   96   25 12.00 0.760 0.760    0    1 0.000000693571076
   1   96   26 12.00 0.713 0.742    0    1 0.000000444375329
   1   96   27 13.00 0.787 0.752    0    1 0.000000613334087
   1   96   28 13.00 0.744 0.736    0    1 0.000000376956950
   1   96   29 13.00 0.695 0.746    0    1 0.000000528838498
   1   96   30 14.00 0.773 0.758    0    1 0.000000725607085
   1   96   31 15.00 0.835 0.738    0    1 0.000000452337742
   1   96   32 16.00 0.883 0.726    0    1 0.000000259564237
   1   96   33 17.00 0.919 0.714    0    1 0.000000139847921
   1   96   34 17.00 0.900 0.708    0    1 0.000000068742640
   1   96   35 17.00 0.878 0.712    0    1 0.000000104938703
   1   96   36 18.00 0.915 0.716    0    1 0.000000155467950
   1   96   37 18.00 0.895 0.708    0    1 0.000000080771460
   1   96   38 18.00 0.872 0.712    0    1 0.000000115358010
   1   96   39 19.00 0.911 0.716    0    1 0.000000186345622
   1   96   40 20.00 0.938 0.709    0    1 0.000000093358310
   1   96   41 20.00 0.924 0.704    0    1 0.000000045334316
   1   96   42 20.00 0.907 0.706    0    1 0.000000068307004
   1   96   43 20.00 0.886 0.710    0    1 0.000000105027195
   1   96   44 20.00 0.860 0.714    0    1 0.000000158646399
   1   96   45 20.00 0.830 0.720    0    1 0.000000232524816
   1   96   46 20.00 0.795 0.726    0    1 0.000000365265110
   1   96   47 21.00 0.852 0.734    0    1 0.000000540459884
   1   96   48 21.00 0.821 0.722    0    1 0.000000299940401
   1   96   49 21.00 0.783 0.729    0    1 0.000000434246360
   1   96   50 21.00 0.740 0.738    0    1 0.000000644809765
   1   96   51 21.00 0.689 0.750    0    1 0.000000932052935
   1   96   52 21.00 0.633 0.764    0    1 0.000001295305275
   1   96   53 21.00 0.569 0.780    0    1 0.000001730855261
   1   96   54 22.00 0.663 0.800    0    1 0.000002203044441
   1   96   55 23.00 0.746 0.771    0    1 0.000001602739953
   1   96   56 23.00 0.697 0.748    0    1 0.000001016473228
   1   96   57 23.00 0.641 0.763    0    1 0.000001445585722
   1   96   58 24.00 0.727 0.780    0    1 0.000001940046582
   1   96   59 24.00 0.674 0.754    0    1 0.000001266476520
   1   96   60 24.00 0.616 0.770    0    1 0.000001767428822
   1   96   61 24.00 0.551 0.788    0    1 0.000002347770411
   1   96   62 25.00 0.646 0.811    0    1 0.000002985704540
   1   96   63 25.00 0.584 0.780    0    1 0.000002232899832
   1   96   64 25.00 0.516 0.800    0    1 0.000002968615642
   1   96   65 25.00 0.443 0.826    0    1 0.000003709640000
   1   96   66 26.00 0.543 0.856    0    1 0.000004217356857
   1   96   67 27.00 0.639 0.816    0    1 0.000003623336639
   1   96   68 28.00 0.725 0.783    0    1 0.000002819897956
   1   96   69 29.00 0.797 0.756    0    1 0.000001747751012
   1   96   70 30.00 0.854 0.736    0    1 0.000000962114821
   1   96   71 30.00 0.823 0.722    0    1 0.000000498736607
   1   96   72 31.00 0.874 0.729    0    1 0.000000770995635
   1   96   73 31.00 0.846 0.716    0    1 0.000000378241632
   1   96   74 31.00 0.814 0.724    0    1 0.000000582325518
   1   96   75 32.00 0.867 0.732    0    1 0.000000945871864
   1   96   76 33.00 0.907 0.718    0    1 0.000000429608551
   1   96   77 33.00 0.886 0.709    0    1 0.000000191233946
   1   96   78 33.00 0.861 0.714    0    1 0.000000291968294
   1   96   79 34.00 0.902 0.719    0    1 0.000000476596155
   1   96   80 35.00 0.932 0.710    0    1 0.000000236256300
   1   96   81 35.00 0.917 0.704    0    1 0.000000093572226
   1   96   82 36.00 0.943 0.706    0    1 0.000000163148287
   1   96   83 37.00 0.961 0.702    0    1 0.000000064204786
